"miRNAs"	"n_geneset"	"hyper_pval"	"OR"	"rFDRc_q"
"dme-miR-4956-5p"	1	0.477200764907415	1.59448621553885	0.650720749768557
"dme-miR-996-3p"	1	0.481698111807794	1.57316017316017	0.650985109750322
"dme-miR-276a-3p"	1	0.493219036481451	1.52022014836085	0.652044604792247
"dme-miR-276b-3p"	1	0.493219036481451	1.52022014836085	0.652044604792247
"dme-miR-316-3p"	1	0.493219036481451	1.52022014836085	0.652044604792247
"dme-miR-263b-5p"	2	0.495108652984065	1.244	0.652767448263249
"dme-miR-6-2-5p"	1	0.497584732646808	1.50076804915515	0.653138679977065
"dme-miR-957-3p"	1	0.497584732646808	1.50076804915515	0.653138679977065
"dme-miR-9385-3p"	1	0.500186893964798	1.48932676518883	0.655385005569354
"dme-miR-4973-5p"	1	0.505352673808426	1.46694405917707	0.656768497039119
"dme-miR-2499-3p"	1	0.514691189995446	1.42755825734549	0.658140924580902
"dme-miR-988-5p"	2	0.516061044704489	1.19358341559724	0.659502420385412
"dme-miR-303-5p"	2	0.516605431694592	1.19230769230769	0.660853114545839
"dme-miR-9b-5p"	2	0.522029244321677	1.1796875	0.662193135099295
"dme-miR-31b-5p"	1	0.526333353009072	1.38029857251825	0.663522608067274
"dme-miR-1005-3p"	1	0.529610408610581	1.36734693877551	0.664841657495156
"dme-miR-31b-3p"	1	0.530426284598647	1.36414565826331	0.666150405490792
"dme-miR-4967-5p"	4	0.53189448067266	1.08010335917313	0.667448972262189
"dme-miR-9b-3p"	1	0.532865815707983	1.35462814339219	0.668737476154307
"dme-miR-310-5p"	1	0.534485443681752	1.34835410674337	0.670131267240524
"dme-miR-1-5p"	1	0.535293246185999	1.3452380952381	0.672543766808258
"dme-miR-31a-5p"	1	0.535293246185999	1.3452380952381	0.672543766808258
"dme-miR-9a-5p"	2	0.537019593406389	1.14562737642586	0.673793166613195
"dme-miR-7-5p"	1	0.539312228533445	1.32986439608956	0.675033068547863
"dme-miR-4942-3p"	1	0.541707669489968	1.32080200501253	0.676263580505742
"dme-miR-979-5p"	1	0.545673671648687	1.30596012808594	0.677594911946729
"dme-miR-263a-3p"	1	0.555058849432251	1.2716198530152	0.679899831215845
"dme-miR-9379-3p"	1	0.555058849432251	1.2716198530152	0.679899831215845
"dme-miR-33-3p"	4	0.560560404563428	1.03729334871203	0.681093830095537
"dme-miR-4944-5p"	2	0.562028885979918	1.09127272727273	0.682278954647031
"dme-miR-284-5p"	1	0.573276985979588	1.20791415157612	0.683455303441032
"dme-miR-2498-3p"	1	0.574762589366654	1.20288195438496	0.684622973593807
"dme-miR-9373-3p"	1	0.575503538437221	1.20038095238095	0.685782060793918
"dme-miR-1014-5p"	2	0.585653173196799	1.04245858761988	0.687036438347283
"dme-miR-4917-3p"	1	0.590066280752944	1.15238095238095	0.689208760693182
"dme-miR-999-5p"	1	0.590066280752944	1.15238095238095	0.689208760693182
"dme-miR-4962-5p"	1	0.591496035400914	1.14778325123153	0.690334445317048
"dme-miR-990-3p"	1	0.592209126507129	1.14549758718019	0.691452004910596
"dme-miR-997-5p"	1	0.592921029313362	1.14322064703744	0.692561527125549
"dme-miR-12-3p"	1	0.595049626819059	1.13644167344357	0.693663098357376
"dme-miR-263a-5p"	1	0.595756795278939	1.13419913419913	0.694756803767725
"dme-miR-2a-2-5p"	1	0.596462784838245	1.13196507336394	0.695842727306367
"dme-miR-4977-3p"	1	0.602068485140284	1.11439212556531	0.696920951732672
"dme-miR-1012-3p"	1	0.602763948558908	1.11223225349619	0.697991558636639
"dme-miR-4958-5p"	1	0.605534217566091	1.10367246529608	0.699054628459481
"dme-miR-3643-5p"	2	0.614073502900715	0.986567164179105	0.700110240513763
"dme-miR-2501-3p"	1	0.616431988714722	1.07066052227343	0.701158473003134
"dme-miR-927-3p"	1	0.619778187761878	1.06072908737207	0.702199403041639
"dme-miR-3643-3p"	1	0.62309651081608	1.05097250167673	0.703233106672628
"dme-miR-4961-5p"	1	0.63288642832941	1.02270685289553	0.704259658887276
"dme-miR-4950-5p"	1	0.638007981350103	1.00821851583273	0.705279133642719
"dme-miR-284-3p"	1	0.648665763044433	0.978696741854637	0.706291603879813
"dme-miR-991-5p"	1	0.649283271517295	0.977011494252874	0.707297141540533
"dme-miR-4982-3p"	1	0.650515181796251	0.973657548125633	0.708295817585014
"dme-miR-137-5p"	1	0.654794421719007	0.96208969024503	0.709287702008242
"dme-miR-315-3p"	2	0.655611674609385	0.909553158705701	0.710272863856404
"dme-miR-4956-3p"	1	0.656007845619582	0.958832565284178	0.71125137124292
"dme-miR-6-1-5p"	1	0.657217197477819	0.955596386464554	0.712223291364135
"dme-miR-4913-3p"	1	0.657820350442024	0.95398608881755	0.713188690514696
"dme-miR-956-3p"	1	0.661418049120211	0.944431826784768	0.714234231545346
"dme-miR-5-5p"	1	0.66260923724674	0.941287450003773	0.716046411878064
"dme-miR-969-3p"	1	0.66260923724674	0.941287450003773	0.716046411878064
"dme-miR-252-3p"	1	0.665569731408187	0.93351302785265	0.716986372580009
"dme-miR-9374-5p"	1	0.666746972122715	0.930437378713241	0.717920130776367
"dme-miR-2500-5p"	1	0.66733410808393	0.928906773977197	0.718847747657885
"dme-miR-973-3p"	1	0.667920256535042	0.927380952380952	0.719769283613046
"dme-miR-304-5p"	1	0.671995778455413	0.916832266136748	0.72068479824117
"dme-miR-4940-3p"	1	0.680568862782956	0.894979139692131	0.721676514752655
"dme-miR-2492-5p"	1	0.687825464801061	0.876825396825397	0.723395798587236
"dme-miR-959-3p"	1	0.687825464801061	0.876825396825397	0.723395798587236
"dme-miR-4908-3p"	1	0.688927801705601	0.87409439403531	0.724287808561744
"dme-miR-4963-5p"	2	0.689785953654121	0.849565217391304	0.725174083809508
"dme-miR-994-5p"	1	0.696002940884762	0.856728778467909	0.726054679456159
"dme-miR-1-3p"	1	0.710209795805032	0.822673839410241	0.726929649923049
"dme-miR-iab-4-3p"	1	0.723289887598033	0.79221944497853	0.727799048938464
"dme-miR-1001-3p"	1	0.732489954688038	0.771278590176228	0.728662929548623
"dme-miR-iab-4-5p"	1	0.733441216071343	0.769134879082523	0.729521344128462
"dme-miR-1004-5p"	1	0.745517504878542	0.742254370102471	0.730374344392227
"dme-miR-314-5p"	2	0.745870932331577	0.755911169170477	0.731221981403849
"dme-miR-iab-8-3p"	1	0.749574713485794	0.733357172656297	0.732064305587144
"dme-miR-309-5p"	1	0.75444970395789	0.722751322751323	0.732901366735807
"dme-miR-977-5p"	1	0.75707047121909	0.717086834733894	0.73380839958056
"dme-miR-4966-3p"	1	0.767705731170609	0.694354793046826	0.735381460663928
"dme-miR-954-3p"	1	0.767705731170609	0.694354793046826	0.735381460663928
"dme-miR-13b-1-5p"	1	0.789939333083831	0.648033126293996	0.736197955348223
"dme-miR-210-3p.1"	1	0.798469379338726	0.63064182194617	0.737009426851668
"dme-miR-79-5p"	1	0.802787551861825	0.621908849376661	0.737815921387035
"dme-miR-983-3p"	1	0.808061150138049	0.611303866847689	0.738617484601954
"dme-miR-1006-3p"	2	0.814911540493319	0.644968732234224	0.73941416158753
"dme-miR-10-3p"	2	0.819625213984424	0.637422622397299	0.740205996886801
"dme-miR-3642-3p"	1	0.834291302798541	0.559384843431536	0.740993034503034
"dme-miR-9377-3p"	1	0.834893506133188	0.558206195099399	0.741775317907882
"dme-miR-125-3p"	1	0.835193823832065	0.557618585746617	0.742552890049381
"dme-miR-304-3p"	1	0.84481686192611	0.538847117794486	0.743325793359819
"dme-miR-79-3p"	1	0.856290387508346	0.516576250753466	0.744094069763448
"dme-miR-9a-3p"	1	0.856553438648523	0.516066589237321	0.744857760684066
"dme-miR-2497-3p"	1	0.858641364350309	0.512022207986334	0.745616907052468
"dme-miR-9372-5p"	1	0.87316815356537	0.483897136367324	0.746371549313745
"dme-miR-4-3p"	1	0.89100974072728	0.449196239005156	0.747121727434483
"dme-miR-929-5p"	1	0.891211761601036	0.448801000113649	0.747867480909806
"dme-miR-2491-3p"	1	0.891815681790364	0.447619047619048	0.748541402254222
