miRNAs	n_geneset	OR	hyper_pval	rFDRc_q
dme-miR-9384-3p	7	3.2273212379935967	0.0172940761345278	0.149518330447529
dme-miR-9385-3p	1	1.6463572724915738	0.466700369688999	0.650826452391681
dme-miR-9385-5p	2	2.8013333333333335	0.176111749224254	0.493896136839721
dme-miR-9388-3p	2	2.4617196702002357	0.21337567576121	0.526713083482711
dme-miR-9388-5p	6	1.481924198250729	0.281905229398694	0.565779289854285
dme-miR-954-3p	1	0.7675699355403968	0.734146779470068	0.729154400313322
dme-miR-954-5p	1	1.5294543698696281	0.491252162149942	0.657071124922221
dme-miR-955-3p	5	1.808169934640523	0.189952344253959	0.514040069784478
dme-miR-956-3p	1	1.044013053300979	0.626520167508649	0.708314090657802
dme-miR-956-5p	5	1.7629558541266794	0.202138618505155	0.51919892208361
dme-miR-957-3p	1	1.6590048321797048	0.464184216096406	0.64963987735568
dme-miR-957-5p	8	2.6492093611638206	0.0331651282042732	0.2292483946323
dme-miR-958-3p	2	2.0754087420754086	0.269828825059422	0.555186968789639
dme-miR-958-5p	2	2.0272475118290094	0.278444704882462	0.56395177388077
dme-miR-959-3p	1	0.9692787524366472	0.65191194813209	0.7152846659046
dme-miR-960-3p	2	4.842025699168556	0.0734220419081295	0.338552511104065
dme-miR-960-5p	2	1.8919455907076266	0.305439851782043	0.574888452117157
dme-miR-961-3p	5	1.5997050147492626	0.254640984356708	0.541954247699032
dme-miR-961-5p	3	2.620172131730564	0.129664700835831	0.429482883587273
dme-miR-962-3p	2	2.4986061330147353	0.208871771673179	0.52169155724409
dme-miR-962-5p	3	3.170596748105899	0.0856684453681906	0.348293010986418
dme-miR-963-3p	2	2.3654572940287224	0.226955011963109	0.531625006079924
dme-miR-964-3p	4	1.5632263420033203	0.294071379276154	0.570020776271385
dme-miR-964-5p	4	2.6140734265734267	0.0915978089571422	0.354290857020226
dme-miR-965-3p	2	3.5755274261603374	0.121305525597471	0.418827814210445
dme-miR-965-5p	3	3.783843674456084	0.0572173593761581	0.322344053750667
dme-miR-966-5p	2	1.4979742173112338	0.407559487854955	0.642590353531106
dme-miR-967-3p	5	2.417716204869857	0.0864851503205361	0.351126603905428
dme-miR-968-3p	2	1.1292826045807307	0.546383525137798	0.677896950850185
dme-miR-969-3p	1	1.040537159062474	0.628305867711566	0.710340269827193
dme-miR-970-3p	2	2.466273352999017	0.212812020896644	0.52578637636088
dme-miR-971-3p	3	2.1409878580690793	0.192468500154667	0.515500044301705
dme-miR-971-5p	4	4.845645412130637	0.0150942462734599	0.138893101728913
dme-miR-972-3p	7	4.044055944055944	0.00596542056219031	0.0878962562749728
dme-miR-972-5p	14	4.72428648357566	0.00081364178408302	0.0435217679443559
dme-miR-973-5p	3	2.606710554257804	0.131039300115792	0.433181321924803
dme-miR-974-3p	4	2.1538884812912693	0.148131661592315	0.457186307647778
dme-miR-974-5p	1	3.2958610117526828	0.271867619690538	0.5561576217736
dme-miR-976-3p	3	1.6962610145272683	0.291443278637333	0.569532411557727
dme-miR-976-5p	4	3.2883369330453562	0.0483806581252026	0.298832595057275
dme-miR-977-5p	1	0.7926986584107327	0.723585743242974	0.728271929162323
dme-miR-978-5p	3	3.684670529313562	0.0610853630243526	0.330362360288876
dme-miR-979-5p	1	1.4436579518209842	0.510887910503446	0.667627327433228
dme-miR-980-3p	2	2.196689558020778	0.25033383304833	0.539590472090946
dme-miR-980-5p	7	1.7133179519905748	0.181258561102672	0.501018781082247
dme-miR-981-5p	2	1.2600962544465368	0.492017034213298	0.657305886264794
dme-miR-982-3p	5	4.531551596139569	0.00993270274423303	0.106887144451494
dme-miR-983-3p	1	0.675762796643139	0.776740482350076	0.734331158462215
dme-miR-983-5p	3	1.9630516406377536	0.225384366070908	0.530981676140399
dme-miR-984-5p	1	2.600404858299595	0.33026527771592	0.59358228453867
dme-miR-985-3p	8	2.582620552869716	0.0374911626350033	0.254871736682278
dme-miR-985-5p	2	3.1321455085374907	0.149716371021741	0.458450769250667
dme-miR-986-5p	2	2.605721393034826	0.197112125917191	0.518076549787597
dme-miR-987-5p	5	2.168766704849179	0.117230913052547	0.414109494113633
dme-miR-988-3p	1	2.6524251805985553	0.327141277177971	0.589107575035442
dme-miR-988-5p	2	1.326423165514972	0.464575355380954	0.650369504357275
dme-miR-989-5p	1	1.7626038781163436	0.445384799569775	0.64835565961932
dme-miR-990-3p	1	1.2662775485559021	0.557927620692337	0.68509330245454
dme-miR-990-5p	1	2.2015823873409013	0.377444876459467	0.631544409618771
dme-miR-991-3p	6	2.6124990331812206	0.0527901429146063	0.312947987608641
dme-miR-991-5p	1	1.0800276553452597	0.614405564946933	0.703122419880782
dme-miR-992-3p	2	1.8919455907076266	0.305439851782043	0.574888452117157
dme-miR-992-5p	1	1.7966699590800057	0.4383945844556	0.647770859139132
dme-miR-993-3p	1	1.8795518207282913	0.425959867711642	0.646141231606748
dme-miR-994-3p	4	3.4732954545454544	0.0416095388885914	0.267370149636544
dme-miR-994-5p	1	0.9470633104500381	0.661275988771203	0.718171101650395
dme-miR-996-3p	1	1.7390293916609707	0.449711625101033	0.648431244004401
dme-miR-997-5p	1	1.2637605464041783	0.557927620692337	0.68509330245454
dme-miR-998-5p	2	1.7229219143576826	0.344862071561129	0.605912700524028
dme-miR-999-3p	3	2.6235578977353655	0.128295704196235	0.429360157227887
dme-miR-999-5p	1	1.2738866396761133	0.555822183467838	0.682697054342761
dme-miR-9a-3p	1	0.5704844767745924	0.829956658169007	0.74093332336119
dme-miR-9a-5p	2	1.273130544993663	0.48484329820944	0.656069833564464
dme-miR-9b-3p	1	1.49745712596097	0.498405752780236	0.660166989167302
dme-miR-9b-5p	2	1.3109809027777777	0.470333412075704	0.651062665220392
dme-miR-9c-3p	3	1.9337698583082867	0.233608311717167	0.532098996135435
dme-miR-9c-5p	3	2.0388776200135226	0.21036171669055	0.523775764089158
dme-miR-iab-4-3p	1	0.8757526386626053	0.689458856065691	0.721929857555746
dme-miR-iab-4-5p	1	0.850234224304216	0.699319989296101	0.724683779672687
dme-miR-iab-8-3p	1	0.8106844081417561	0.715404693806193	0.726489622045383
dme-miR-iab-8-5p	3	2.9745151466581183	0.0990653535989369	0.372762599768032
